complete 22100,cost 41499.787922382355s.
complete 22110,cost 41518.64327144623s.
complete 22120,cost 41537.49109125137s.
complete 22130,cost 41556.251630306244s.
complete 22140,cost 41575.07845664024s.
complete 22150,cost 41593.888444662094s.
complete 22160,cost 41612.660930395126s.
complete 22170,cost 41631.488162755966s.
complete 22180,cost 41650.314101457596s.
complete 22190,cost 41669.11862754822s.
complete 22200,cost 41687.9072394371s.
complete 22210,cost 41706.71256732941s.
complete 22220,cost 41725.53919196129s.
complete 22230,cost 41744.33404493332s.
complete 22240,cost 41763.13448190689s.
complete 22250,cost 41781.93455648422s.
complete 22260,cost 41800.74404835701s.
complete 22270,cost 41819.53189301491s.
complete 22280,cost 41838.337223529816s.
complete 22290,cost 41857.108354091644s.
complete 22300,cost 41875.89987826347s.
complete 22310,cost 41894.724438905716s.
complete 22320,cost 41913.51843261719s.
complete 22330,cost 41932.37406826019s.
complete 22340,cost 41951.21041512489s.
complete 22350,cost 41969.99304366112s.
complete 22360,cost 41988.75041818619s.
complete 22370,cost 42007.56540226936s.
